2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,0,False,60.63185381889343,18,5,"[[1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,0,False,53.41956973075867,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1], [1]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,1,False,27.7425537109375,17,5,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3, 4], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,2,True,14.942195177078247,15,1,"[[1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,4,True,6.740521669387817,7,1,"[[1], [1], [1], [1], [1], [1], [1], [1]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,5,False,19.49202585220337,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,6,False,6.703218936920166,2,5,"[[1], [1], [1, 2, 3, 4, 5]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,7,True,12.423614025115967,10,1,"[[1], [1], [1], [1], [1, 2], [1], [1, 2], [1, 2], [1], [1], [1]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,8,False,8.617183923721313,3,5,"[[1], [1], [1, 2], [1, 2, 3, 4, 5]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,10,True,1.8557491302490234,1,1,"[[1], [1]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,11,True,1.7175014019012451,1,1,"[[1], [1]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,0,False,100.56655192375183,0,"[1, 5]","[[[1, 5]]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,1,False,97.88865280151367,0,"[1, 5]","[[[1, 5]]]"
2025-09-13,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,2,False,109.15644216537476,0,"[1, 5]","[[[1, 5]]]"
