2025-08-16,gpt-4o,baseline,detailed,0,False,19,1,"[[1], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2025-08-16,gpt-4o,baseline,detailed,1,False,7,5,"[[1], [1], [1], [1, 2, 3, 4], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-08-16,gpt-4o,baseline,detailed,2,False,7,5,"[[1], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-08-16,gpt-4o,baseline,detailed,3,False,19,1,"[[1], [1], [1], [1, 2], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1]]"
2025-08-16,gpt-4o,baseline,detailed,4,False,8,5,"[[1], [1], [1], [1, 2, 3, 4], [1], [1], [1], [1, 2], [1, 2, 3, 4, 5]]"
2025-08-16,gpt-4o,PDDL,detailed,0,False,1,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-08-16,gpt-4o,PDDL,detailed,1,False,2,"[5, 1]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 3], [2, 2], [3, 1], [4, 1], [5, 1]]]"
2025-08-16,gpt-4o,PDDL,detailed,2,False,1,"[5, 1]","[[[1, 0]], [[1, 1], [2, 0], [3, 1], [4, 1], [5, 1]]]"
2025-08-16,gpt-4o,PDDL,detailed,3,False,1,"[5, 0]","[[[1, 0]], [[1, 2], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-08-16,gpt-4o,PDDL,detailed,4,False,4,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]], [[1, 1]], [[1, 1]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-08-16,gpt-4o,PDDL,subgoal,0,False,6,"[1, 5]","[[[1, 0]], [[1, 1]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 5]]]"
2025-08-16,gpt-4o,PDDL,subgoal,1,False,1,"[5, 0]","[[[1, 0]], [[1, 1], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-08-16,gpt-4o,PDDL,subgoal,2,False,15,"[5, 0]","[[[1, 1]], [[1, 0]], [[1, 1]], [[1, 0], [2, 2]], [[1, 2]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0], [2, 0], [3, 2]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-08-16,gpt-4o,PDDL,subgoal,3,False,2,"[5, 0]","[[[1, 0]], [[1, 0]], [[1, 2], [2, 1], [3, 4], [4, 0], [5, 0]]]"
2025-08-16,gpt-4o,PDDL,subgoal,4,False,1,"[1, 5]","[[[1, 1]], [[1, 5]]]"
