2025-02-13,gpt-4o,0,False,1,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-02-13,gpt-4o,1,False,1,"[1, 5]","[[[1, 0]], [[1, 5]]]"
2025-02-13,gpt-4o,2,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-13,gpt-4o,3,True,4,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]]]"
2025-02-13,gpt-4o,4,False,1,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 2], [4, 0], [5, 0]]]"
2025-02-13,gpt-4o,5,False,1,"[5, 0]","[[[1, 0]], [[1, 1], [2, 0], [3, 0], [4, 1], [5, 0]]]"
2025-02-13,gpt-4o,6,False,1,"[5, 0]","[[[1, 0]], [[1, 1], [2, 0], [3, 0], [4, 1], [5, 0]]]"
2025-02-13,gpt-4o,7,False,1,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-02-13,gpt-4o,8,True,3,"[1, 0]","[[[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]]]"
2025-02-13,gpt-4o,9,False,1,"[1, 5]","[[[1, 0]], [[1, 5]]]"
2025-02-13,o3-mini,0,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-02-13,o3-mini,1,True,5,"[1, 0]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-02-13,o3-mini,2,True,5,"[1, 0]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 0]], [[1, 3], [2, 0], [3, 0]], [[1, 0]], [[1, 0]]]"
2025-02-13,o3-mini,3,True,6,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-02-13,o3-mini,4,True,5,"[1, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-02-13,o3-mini,5,True,9,"[4, 0]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 1], [4, 0]]]"
2025-02-13,o3-mini,6,True,3,"[1, 0]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]]]"
2025-02-13,o3-mini,7,False,1,"[1, 5]","[[[1, 0]], [[1, 5]]]"
2025-02-13,o3-mini,8,False,3,"[5, 0]","[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]], [[1, 1], [2, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-02-13,o3-mini,9,True,6,"[4, 0]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 0], [3, 0], [4, 0]]]"
2025-02-13,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,0,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-13,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,1,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-13,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-13,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-13,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-13,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,5,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,6,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,7,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,8,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,9,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,0,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,1,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,2,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,3,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,4,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,5,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,6,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,7,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,8,False,0,"[1, 5]","[[[1, 5]]]"
2025-02-14,google/gemma-2-27b-it,9,False,0,"[1, 5]","[[[1, 5]]]"
