2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,0,True,19,1,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1], [1], [1]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,1,False,8,5,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,2,False,17,5,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,3,False,19,1,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1, 2], [1], [1]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,4,False,19,1,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1, 2], [1], [1]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,5,False,17,5,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,6,False,17,5,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3, 4, 5], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,7,True,19,1,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1], [1], [1]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,8,False,17,5,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3, 4], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,baseline,detailed,9,True,19,1,"[[1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1, 2], [1], [1, 2], [1], [1], [1], [1], [1], [1]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,0,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,1,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,2,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,3,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,4,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,5,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,6,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,7,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,8,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL,detailed,9,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,0,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,1,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,2,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,3,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,4,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,5,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,6,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,7,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,8,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,meta-llama/Meta-Llama-3-70B-Instruct,PDDL_Multi_Step,detailed,9,False,0,"[1, 5]","[[[1, 5]]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,0,False,11,5,"[[1], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,1,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,2,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,3,False,19,1,"[[1], [1], [1], [1, 2, 3], [1], [1], [1], [1, 2], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3], [1, 2], [1, 2], [1], [1], [1]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,4,False,19,1,"[[1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1, 2, 3], [1], [1], [1], [1, 2, 3, 4], [1, 2], [1, 2], [1], [1], [1, 2], [1, 2], [1]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,5,False,9,5,"[[1], [1], [1], [1], [1], [1], [1], [1, 2], [1, 2], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,6,False,11,5,"[[1], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,7,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,8,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,baseline,detailed,9,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,0,True,13,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,1,True,4,"[1, 0]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,2,True,3,"[1, 0]","[[[1, 2]], [[1, 0]], [[1, 1]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,3,True,4,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,4,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,5,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,6,True,3,"[1, 3]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 3]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,7,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,8,False,19,"[1, 0]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL,detailed,9,True,4,"[1, 1]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 1]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,0,True,14,"[1, 1]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 1]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,1,True,13,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,2,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,3,True,4,"[1, 0]","[[[1, 1]], [[1, 1]], [[1, 0]], [[1, 2]], [[1, 0]]]"
2025-09-01,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,4,True,5,"[1, 0]","[[[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-02,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,5,True,8,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]]]"
2025-09-02,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,6,False,19,"[1, 0]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-02,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,7,True,11,"[1, 1]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]]]"
2025-09-02,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,8,True,4,"[1, 0]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-02,Qwen/Qwen3-32B,PDDL_Multi_Step,detailed,9,False,19,"[1, 0]","[[[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,0,False,4,5,"[[1], [1, 2], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,1,False,4,5,"[[1], [1, 2], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,2,False,5,5,"[[1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,3,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,4,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,5,False,5,5,"[[1], [1, 2], [1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,6,False,3,5,"[[1], [1], [1], [1, 2, 3, 4, 5]]"
2025-09-02,Qwen/Qwen3-8B,baseline,detailed,7,False,3,5,"[[1], [1, 2], [1], [1, 2, 3, 4, 5]]"
